# AUTOGEN TABLE - DO NOT EDIT
# 20230928T1537
# Samples in batch: 16
sample	read_type	source	statistic	value	rel_path	batch_number
NA20509	hifi	JAX_HiFi_NA20509_m64039_220301_041619.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	5.3	20220831_JAX_HiFi/NA20509/m64039_220301_041619/JAX_HiFi_NA20509_m64039_220301_041619.fastq.gz	2
NA20509	hifi	JAX_HiFi_NA20509_m64039_220301_041619.fastq.gz	length_N50_grt_0bp	15311.0	20220831_JAX_HiFi/NA20509/m64039_220301_041619/JAX_HiFi_NA20509_m64039_220301_041619.fastq.gz	2
NA20509	hifi	JAX_HiFi_NA20509_m64039_220301_041619.fastq.gz	total_length_grt_0bp	30140261596.0	20220831_JAX_HiFi/NA20509/m64039_220301_041619/JAX_HiFi_NA20509_m64039_220301_041619.fastq.gz	2
NA20509	hifi	JAX_HiFi_NA20509_m64039_220301_041619.fastq.gz	total_length_grt_15kbp	15999082255.0	20220831_JAX_HiFi/NA20509/m64039_220301_041619/JAX_HiFi_NA20509_m64039_220301_041619.fastq.gz	2
NA20509	hifi	JAX_HiFi_NA20509_m64039_220301_041619.fastq.gz	total_num_grt_0bp	1976442.0	20220831_JAX_HiFi/NA20509/m64039_220301_041619/JAX_HiFi_NA20509_m64039_220301_041619.fastq.gz	2
NA20509	hifi	JAX_HiFi_NA20509_m64039_220301_041619.fastq.gz	total_num_grt_15kbp	855673.0	20220831_JAX_HiFi/NA20509/m64039_220301_041619/JAX_HiFi_NA20509_m64039_220301_041619.fastq.gz	2
NA20509	hifi	JAX_HiFi_NA20509_m64119_220204_203221.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	13.0	20220831_JAX_HiFi/NA20509/m64119_220204_203221/JAX_HiFi_NA20509_m64119_220204_203221.fastq.gz	2
NA20509	hifi	JAX_HiFi_NA20509_m64119_220204_203221.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	8.0	20220831_JAX_HiFi/NA20509/m64119_220204_203221/JAX_HiFi_NA20509_m64119_220204_203221.fastq.gz	2
NA20509	hifi	JAX_HiFi_NA20509_m64119_220204_203221.fastq.gz	length_N50_grt_0bp	16155.0	20220831_JAX_HiFi/NA20509/m64119_220204_203221/JAX_HiFi_NA20509_m64119_220204_203221.fastq.gz	2
NA20509	hifi	JAX_HiFi_NA20509_m64119_220204_203221.fastq.gz	total_length_grt_0bp	38993757329.0	20220831_JAX_HiFi/NA20509/m64119_220204_203221/JAX_HiFi_NA20509_m64119_220204_203221.fastq.gz	2
NA20509	hifi	JAX_HiFi_NA20509_m64119_220204_203221.fastq.gz	total_length_grt_15kbp	23930158896.0	20220831_JAX_HiFi/NA20509/m64119_220204_203221/JAX_HiFi_NA20509_m64119_220204_203221.fastq.gz	2
NA20509	hifi	JAX_HiFi_NA20509_m64119_220204_203221.fastq.gz	total_num_grt_0bp	2424620.0	20220831_JAX_HiFi/NA20509/m64119_220204_203221/JAX_HiFi_NA20509_m64119_220204_203221.fastq.gz	2
NA20509	hifi	JAX_HiFi_NA20509_m64119_220204_203221.fastq.gz	total_num_grt_15kbp	1261354.0	20220831_JAX_HiFi/NA20509/m64119_220204_203221/JAX_HiFi_NA20509_m64119_220204_203221.fastq.gz	2
NA20509	hifi	JAX_HiFi_NA20509_m64119_220211_173309.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	12.8	20220831_JAX_HiFi/NA20509/m64119_220211_173309/JAX_HiFi_NA20509_m64119_220211_173309.fastq.gz	2
NA20509	hifi	JAX_HiFi_NA20509_m64119_220211_173309.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	7.8	20220831_JAX_HiFi/NA20509/m64119_220211_173309/JAX_HiFi_NA20509_m64119_220211_173309.fastq.gz	2
NA20509	hifi	JAX_HiFi_NA20509_m64119_220211_173309.fastq.gz	length_N50_grt_0bp	16046.0	20220831_JAX_HiFi/NA20509/m64119_220211_173309/JAX_HiFi_NA20509_m64119_220211_173309.fastq.gz	2
NA20509	hifi	JAX_HiFi_NA20509_m64119_220211_173309.fastq.gz	total_length_grt_0bp	38456603917.0	20220831_JAX_HiFi/NA20509/m64119_220211_173309/JAX_HiFi_NA20509_m64119_220211_173309.fastq.gz	2
NA20509	hifi	JAX_HiFi_NA20509_m64119_220211_173309.fastq.gz	total_length_grt_15kbp	23251492796.0	20220831_JAX_HiFi/NA20509/m64119_220211_173309/JAX_HiFi_NA20509_m64119_220211_173309.fastq.gz	2
NA20509	hifi	JAX_HiFi_NA20509_m64119_220211_173309.fastq.gz	total_num_grt_0bp	2406061.0	20220831_JAX_HiFi/NA20509/m64119_220211_173309/JAX_HiFi_NA20509_m64119_220211_173309.fastq.gz	2
NA20509	hifi	JAX_HiFi_NA20509_m64119_220211_173309.fastq.gz	total_num_grt_15kbp	1230745.0	20220831_JAX_HiFi/NA20509/m64119_220211_173309/JAX_HiFi_NA20509_m64119_220211_173309.fastq.gz	2
NA20509	hifi	all	cov_xfold_grt_0bp_at_3Gbp	41.1	full_dataset	2
NA20509	hifi	all	cov_xfold_grt_15kbp_at_3Gbp	24.3	full_dataset	2
NA20509	hifi	all	length_N50_grt_0bp	15921.0	full_dataset	2
NA20509	hifi	all	total_length_grt_0bp	123254356094.0	full_dataset	2
NA20509	hifi	all	total_length_grt_15kbp	72862258347.0	full_dataset	2
NA20509	hifi	all	total_num_grt_0bp	7778817.0	full_dataset	2
NA20509	hifi	all	total_num_grt_15kbp	3857646.0	full_dataset	2
NA20509	ont	20220408_220405_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	15.1	20211013_ONT_Rebasecalled/NA20509/20220408_220405_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20509	ont	20220408_220405_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	10.2	20211013_ONT_Rebasecalled/NA20509/20220408_220405_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20509	ont	20220408_220405_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	145309.0	20211013_ONT_Rebasecalled/NA20509/20220408_220405_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20509	ont	20220408_220405_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	194095.0	20211013_ONT_Rebasecalled/NA20509/20220408_220405_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20509	ont	20220408_220405_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	45340232563.0	20211013_ONT_Rebasecalled/NA20509/20220408_220405_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20509	ont	20220408_220405_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	30583812572.0	20211013_ONT_Rebasecalled/NA20509/20220408_220405_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20509	ont	20220408_220405_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	741539.0	20211013_ONT_Rebasecalled/NA20509/20220408_220405_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20509	ont	20220408_220405_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	166006.0	20211013_ONT_Rebasecalled/NA20509/20220408_220405_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20509	ont	20220412_220407_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	0.5	20211013_ONT_Rebasecalled/NA20509/20220412_220407_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20509	ont	20220412_220407_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	0.3	20211013_ONT_Rebasecalled/NA20509/20220412_220407_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20509	ont	20220412_220407_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	139110.0	20211013_ONT_Rebasecalled/NA20509/20220412_220407_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20509	ont	20220412_220407_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	191907.0	20211013_ONT_Rebasecalled/NA20509/20220412_220407_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20509	ont	20220412_220407_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	1525342783.0	20211013_ONT_Rebasecalled/NA20509/20220412_220407_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20509	ont	20220412_220407_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	999972244.0	20211013_ONT_Rebasecalled/NA20509/20220412_220407_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20509	ont	20220412_220407_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	27167.0	20211013_ONT_Rebasecalled/NA20509/20220412_220407_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20509	ont	20220412_220407_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	5476.0	20211013_ONT_Rebasecalled/NA20509/20220412_220407_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20509	ont	20220419_220412_21lee-006_PC24B149_1D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	14.1	20211013_ONT_Rebasecalled/NA20509/20220419_220412_21lee-006_PC24B149_1D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20509	ont	20220419_220412_21lee-006_PC24B149_1D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	8.6	20211013_ONT_Rebasecalled/NA20509/20220419_220412_21lee-006_PC24B149_1D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20509	ont	20220419_220412_21lee-006_PC24B149_1D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	129043.0	20211013_ONT_Rebasecalled/NA20509/20220419_220412_21lee-006_PC24B149_1D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20509	ont	20220419_220412_21lee-006_PC24B149_1D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	188178.0	20211013_ONT_Rebasecalled/NA20509/20220419_220412_21lee-006_PC24B149_1D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20509	ont	20220419_220412_21lee-006_PC24B149_1D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	42251699376.0	20211013_ONT_Rebasecalled/NA20509/20220419_220412_21lee-006_PC24B149_1D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20509	ont	20220419_220412_21lee-006_PC24B149_1D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	25924134704.0	20211013_ONT_Rebasecalled/NA20509/20220419_220412_21lee-006_PC24B149_1D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20509	ont	20220419_220412_21lee-006_PC24B149_1D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	820090.0	20211013_ONT_Rebasecalled/NA20509/20220419_220412_21lee-006_PC24B149_1D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20509	ont	20220419_220412_21lee-006_PC24B149_1D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	143979.0	20211013_ONT_Rebasecalled/NA20509/20220419_220412_21lee-006_PC24B149_1D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20509	ont	20230522_230516_23-lee-007_PCA100115_3D-run7_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	25.7	20211013_ONT_Rebasecalled/NA20509/20230522_230516_23-lee-007_PCA100115_3D-run7_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20509	ont	20230522_230516_23-lee-007_PCA100115_3D-run7_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	14.8	20211013_ONT_Rebasecalled/NA20509/20230522_230516_23-lee-007_PCA100115_3D-run7_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20509	ont	20230522_230516_23-lee-007_PCA100115_3D-run7_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	115033.0	20211013_ONT_Rebasecalled/NA20509/20230522_230516_23-lee-007_PCA100115_3D-run7_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20509	ont	20230522_230516_23-lee-007_PCA100115_3D-run7_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	165350.0	20211013_ONT_Rebasecalled/NA20509/20230522_230516_23-lee-007_PCA100115_3D-run7_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20509	ont	20230522_230516_23-lee-007_PCA100115_3D-run7_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	77063037216.0	20211013_ONT_Rebasecalled/NA20509/20230522_230516_23-lee-007_PCA100115_3D-run7_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20509	ont	20230522_230516_23-lee-007_PCA100115_3D-run7_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	44348007381.0	20211013_ONT_Rebasecalled/NA20509/20230522_230516_23-lee-007_PCA100115_3D-run7_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20509	ont	20230522_230516_23-lee-007_PCA100115_3D-run7_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	1434050.0	20211013_ONT_Rebasecalled/NA20509/20230522_230516_23-lee-007_PCA100115_3D-run7_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20509	ont	20230522_230516_23-lee-007_PCA100115_3D-run7_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	272519.0	20211013_ONT_Rebasecalled/NA20509/20230522_230516_23-lee-007_PCA100115_3D-run7_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20509	ont	all	cov_xfold_grt_0bp_at_3Gbp	55.4	full_dataset	2
NA20509	ont	all	cov_xfold_grt_100kbp_at_3Gbp	34.0	full_dataset	2
NA20509	ont	all	length_N50_grt_0bp	125739.0	full_dataset	2
NA20509	ont	all	length_N50_grt_100kbp	178687.0	full_dataset	2
NA20509	ont	all	total_length_grt_0bp	166180311938.0	full_dataset	2
NA20509	ont	all	total_length_grt_100kbp	101855926901.0	full_dataset	2
NA20509	ont	all	total_num_grt_0bp	3022846.0	full_dataset	2
NA20509	ont	all	total_num_grt_100kbp	587980.0	full_dataset	2
NA20847	hifi	all	cov_xfold_grt_0bp_at_3Gbp	29.8	full_dataset	2
NA20847	hifi	all	cov_xfold_grt_15kbp_at_3Gbp	27.2	full_dataset	2
NA20847	hifi	all	length_N50_grt_0bp	19421.0	full_dataset	2
NA20847	hifi	all	total_length_grt_0bp	89467471713.0	full_dataset	2
NA20847	hifi	all	total_length_grt_15kbp	81638298529.0	full_dataset	2
NA20847	hifi	all	total_num_grt_0bp	4629427.0	full_dataset	2
NA20847	hifi	all	total_num_grt_15kbp	4073544.0	full_dataset	2
NA20847	hifi	m64076_220202_232805.hifi_reads.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	11.6	20220418_UW_HiFi/NA20847/m64076_220202_232805.hifi_reads.fastq.gz	2
NA20847	hifi	m64076_220202_232805.hifi_reads.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	10.7	20220418_UW_HiFi/NA20847/m64076_220202_232805.hifi_reads.fastq.gz	2
NA20847	hifi	m64076_220202_232805.hifi_reads.fastq.gz	length_N50_grt_0bp	19516.0	20220418_UW_HiFi/NA20847/m64076_220202_232805.hifi_reads.fastq.gz	2
NA20847	hifi	m64076_220202_232805.hifi_reads.fastq.gz	total_length_grt_0bp	34901655215.0	20220418_UW_HiFi/NA20847/m64076_220202_232805.hifi_reads.fastq.gz	2
NA20847	hifi	m64076_220202_232805.hifi_reads.fastq.gz	total_length_grt_15kbp	32101978570.0	20220418_UW_HiFi/NA20847/m64076_220202_232805.hifi_reads.fastq.gz	2
NA20847	hifi	m64076_220202_232805.hifi_reads.fastq.gz	total_num_grt_0bp	1796374.0	20220418_UW_HiFi/NA20847/m64076_220202_232805.hifi_reads.fastq.gz	2
NA20847	hifi	m64076_220202_232805.hifi_reads.fastq.gz	total_num_grt_15kbp	1597949.0	20220418_UW_HiFi/NA20847/m64076_220202_232805.hifi_reads.fastq.gz	2
NA20847	hifi	m64076_220205_003337.hifi_reads.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	6.6	20220418_UW_HiFi/NA20847/m64076_220205_003337.hifi_reads.fastq.gz	2
NA20847	hifi	m64076_220205_003337.hifi_reads.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	5.8	20220418_UW_HiFi/NA20847/m64076_220205_003337.hifi_reads.fastq.gz	2
NA20847	hifi	m64076_220205_003337.hifi_reads.fastq.gz	length_N50_grt_0bp	18573.0	20220418_UW_HiFi/NA20847/m64076_220205_003337.hifi_reads.fastq.gz	2
NA20847	hifi	m64076_220205_003337.hifi_reads.fastq.gz	total_length_grt_0bp	19838402033.0	20220418_UW_HiFi/NA20847/m64076_220205_003337.hifi_reads.fastq.gz	2
NA20847	hifi	m64076_220205_003337.hifi_reads.fastq.gz	total_length_grt_15kbp	17323316824.0	20220418_UW_HiFi/NA20847/m64076_220205_003337.hifi_reads.fastq.gz	2
NA20847	hifi	m64076_220205_003337.hifi_reads.fastq.gz	total_num_grt_0bp	1068036.0	20220418_UW_HiFi/NA20847/m64076_220205_003337.hifi_reads.fastq.gz	2
NA20847	hifi	m64076_220205_003337.hifi_reads.fastq.gz	total_num_grt_15kbp	889587.0	20220418_UW_HiFi/NA20847/m64076_220205_003337.hifi_reads.fastq.gz	2
NA20847	hifi	m64076_220207_222645.hifi_reads.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	11.6	20220418_UW_HiFi/NA20847/m64076_220207_222645.hifi_reads.fastq.gz	2
NA20847	hifi	m64076_220207_222645.hifi_reads.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	10.7	20220418_UW_HiFi/NA20847/m64076_220207_222645.hifi_reads.fastq.gz	2
NA20847	hifi	m64076_220207_222645.hifi_reads.fastq.gz	length_N50_grt_0bp	19843.0	20220418_UW_HiFi/NA20847/m64076_220207_222645.hifi_reads.fastq.gz	2
NA20847	hifi	m64076_220207_222645.hifi_reads.fastq.gz	total_length_grt_0bp	34727414465.0	20220418_UW_HiFi/NA20847/m64076_220207_222645.hifi_reads.fastq.gz	2
NA20847	hifi	m64076_220207_222645.hifi_reads.fastq.gz	total_length_grt_15kbp	32213003135.0	20220418_UW_HiFi/NA20847/m64076_220207_222645.hifi_reads.fastq.gz	2
NA20847	hifi	m64076_220207_222645.hifi_reads.fastq.gz	total_num_grt_0bp	1765017.0	20220418_UW_HiFi/NA20847/m64076_220207_222645.hifi_reads.fastq.gz	2
NA20847	hifi	m64076_220207_222645.hifi_reads.fastq.gz	total_num_grt_15kbp	1586008.0	20220418_UW_HiFi/NA20847/m64076_220207_222645.hifi_reads.fastq.gz	2
NA20847	ont	20230404_GM20847_UL_eee-prom1-2D-PAK87862_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	7.8	20230706_HGSVC_EEE_UL_ONT/GM20847/20230404_GM20847_UL_eee-prom1-2D-PAK87862_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20847	ont	20230404_GM20847_UL_eee-prom1-2D-PAK87862_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	5.5	20230706_HGSVC_EEE_UL_ONT/GM20847/20230404_GM20847_UL_eee-prom1-2D-PAK87862_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20847	ont	20230404_GM20847_UL_eee-prom1-2D-PAK87862_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	155207.0	20230706_HGSVC_EEE_UL_ONT/GM20847/20230404_GM20847_UL_eee-prom1-2D-PAK87862_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20847	ont	20230404_GM20847_UL_eee-prom1-2D-PAK87862_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	207117.0	20230706_HGSVC_EEE_UL_ONT/GM20847/20230404_GM20847_UL_eee-prom1-2D-PAK87862_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20847	ont	20230404_GM20847_UL_eee-prom1-2D-PAK87862_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	23513060437.0	20230706_HGSVC_EEE_UL_ONT/GM20847/20230404_GM20847_UL_eee-prom1-2D-PAK87862_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20847	ont	20230404_GM20847_UL_eee-prom1-2D-PAK87862_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	16475158186.0	20230706_HGSVC_EEE_UL_ONT/GM20847/20230404_GM20847_UL_eee-prom1-2D-PAK87862_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20847	ont	20230404_GM20847_UL_eee-prom1-2D-PAK87862_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	299469.0	20230706_HGSVC_EEE_UL_ONT/GM20847/20230404_GM20847_UL_eee-prom1-2D-PAK87862_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20847	ont	20230404_GM20847_UL_eee-prom1-2D-PAK87862_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	84644.0	20230706_HGSVC_EEE_UL_ONT/GM20847/20230404_GM20847_UL_eee-prom1-2D-PAK87862_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20847	ont	20230404_GM20847_UL_eee-prom1-2E-PAK87626_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	13.5	20230706_HGSVC_EEE_UL_ONT/GM20847/20230404_GM20847_UL_eee-prom1-2E-PAK87626_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20847	ont	20230404_GM20847_UL_eee-prom1-2E-PAK87626_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	9.4	20230706_HGSVC_EEE_UL_ONT/GM20847/20230404_GM20847_UL_eee-prom1-2E-PAK87626_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20847	ont	20230404_GM20847_UL_eee-prom1-2E-PAK87626_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	149529.0	20230706_HGSVC_EEE_UL_ONT/GM20847/20230404_GM20847_UL_eee-prom1-2E-PAK87626_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20847	ont	20230404_GM20847_UL_eee-prom1-2E-PAK87626_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	196267.0	20230706_HGSVC_EEE_UL_ONT/GM20847/20230404_GM20847_UL_eee-prom1-2E-PAK87626_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20847	ont	20230404_GM20847_UL_eee-prom1-2E-PAK87626_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	40594956566.0	20230706_HGSVC_EEE_UL_ONT/GM20847/20230404_GM20847_UL_eee-prom1-2E-PAK87626_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20847	ont	20230404_GM20847_UL_eee-prom1-2E-PAK87626_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	28219770161.0	20230706_HGSVC_EEE_UL_ONT/GM20847/20230404_GM20847_UL_eee-prom1-2E-PAK87626_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20847	ont	20230404_GM20847_UL_eee-prom1-2E-PAK87626_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	527197.0	20230706_HGSVC_EEE_UL_ONT/GM20847/20230404_GM20847_UL_eee-prom1-2E-PAK87626_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20847	ont	20230404_GM20847_UL_eee-prom1-2E-PAK87626_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	151183.0	20230706_HGSVC_EEE_UL_ONT/GM20847/20230404_GM20847_UL_eee-prom1-2E-PAK87626_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20847	ont	20230405_GM20847_UL_eee-prom1-2D-PAK87862_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	6.4	20230706_HGSVC_EEE_UL_ONT/GM20847/20230405_GM20847_UL_eee-prom1-2D-PAK87862_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20847	ont	20230405_GM20847_UL_eee-prom1-2D-PAK87862_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	4.7	20230706_HGSVC_EEE_UL_ONT/GM20847/20230405_GM20847_UL_eee-prom1-2D-PAK87862_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20847	ont	20230405_GM20847_UL_eee-prom1-2D-PAK87862_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	160338.0	20230706_HGSVC_EEE_UL_ONT/GM20847/20230405_GM20847_UL_eee-prom1-2D-PAK87862_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
NA20847	ont	20230405_GM20847_UL_eee-prom1-2D-PAK87862_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	201230.0	20230706_HGSVC_EEE_UL_ONT/GM20847/20230405_GM20847_UL_eee-prom1-2D-PAK87862_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
