# 20240201T1231
# SOURCE PREFIX PATHS
# IGSR:HGSVC2: 'ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC2'
# IGSR:HGSVC3: 'ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3'
# AWS:HPRC: 's3-us-west-2.amazonaws.com/human-pangenomics/index.html?prefix='
# TMP:HHU:GLOBUS:UUID:5f441149-3339-4c4b-be1b-64c87d62a1e2
# Total HGSVC3 samples: 65
# Verkko batch 1: 38 samples
# Verkko batch 2: 15 samples
# Verkko batch 3: 12 samples
SIN	hgsvc_sample_number	sample	phase	verkko_assembly_batch	population	supergroup	family	member	sex	is_child	datatype	filename	remote_path	accession	igsr_folder_exists	igsr_file_exists	cov_xfold_grt_0bp_at_3Gbp	total_length_grt_0bp	total_num_grt_0bp	length_N50_grt_0bp	length_auN_grt_0bp	cov_xfold_grt_100kbp_at_3Gbp	total_num_grt_100kbp	length_N50_grt_100kbp	length_auN_grt_100kbp	total_num_grt_1Mbp
SIN:03520	52	HG03520	Yr2	1	ESN	AFR	NG109	mother	female	False	hifi	EDEVI_20210924_S64018_PL100194882-1_B01.ccs.fastq.gz	IGSR:HGSVC3:/working/20211207_UMIGS_HiFi/HG03520	unknown	yes	no	9.4	28147900581	1666405	16894	17041	0.0	0	0	0	0
SIN:03520	52	HG03520	Yr2	1	ESN	AFR	NG109	mother	female	False	hifi	EDEVI_20210603_S64018_PL100170205A-3_A01.ccs.fastq.gz	IGSR:HGSVC3:/working/20211207_UMIGS_HiFi/HG03520	unknown	yes	no	7.6	22920349319	1457028	15711	15823	0.0	0	0	0	0
SIN:03520	52	HG03520	Yr2	1	ESN	AFR	NG109	mother	female	False	hifi	EDEVI_20210427_S64018_PL100170205A-1_A01.ccs.fastq.gz	IGSR:HGSVC3:/working/20211207_UMIGS_HiFi/HG03520	unknown	yes	no	7.7	23061474647	1358731	16952	17077	0.0	0	0	0	0
SIN:03520	52	HG03520	Yr2	1	ESN	AFR	NG109	mother	female	False	hifi	EDEVI_20210402_S64049_PL100170205-1_B01.ccs.fastq.gz	IGSR:HGSVC3:/working/20211207_UMIGS_HiFi/HG03520	unknown	yes	no	3.5	10522491571	567228	18527	18738	0.0	0	0	0	0
SIN:03520	52	HG03520	Yr2	1	ESN	AFR	NG109	mother	female	False	ont	all	unknown	unknown	no	no	45.2	135537549161	2268216	181897	209061	33.3	471543	234191	264134	30
SIN:03520	52	HG03520	Yr2	1	ESN	AFR	NG109	mother	female	False	ont	20211102_211020_21-lee-006_PCT0053_2-A11-D11_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/HG03520	unknown	yes	yes	23.9	71635683889	1197271	176713	203432	17.4	249918	229538	258981	17
SIN:03520	52	HG03520	Yr2	1	ESN	AFR	NG109	mother	female	False	ont	20211008_210929_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/HG03520	unknown	yes	yes	21.3	63901865272	1070945	187972	215372	15.9	221625	239757	269762	13
SIN:03520	52	HG03520	Yr2	1	ESN	AFR	NG109	mother	female	False	strandseq	unknown	IGSR:HGSVC2:/working/20220302_Strandseq/fastq/H3G35AFX3_HG03520	unknown	yes	unknown	0.0	0	0	0	0	0.0	0	0	0	0
SIN:02282	53	HG02282	Yr2	1	ACB	AFR	BB24	mother	female	False	hifi	all	unknown	unknown	no	no	44.4	133244347114	7400674	18006	18215	0.0	0	0	0	0
SIN:02282	53	HG02282	Yr2	1	ACB	AFR	BB24	mother	female	False	hifi	EDEVI_20211019_S64049_PL100194356-2_A01.ccs.fastq.gz	IGSR:HGSVC3:/working/20211207_UMIGS_HiFi/HG02282	unknown	yes	no	11.9	35722328794	1946547	18234	18535	0.0	0	0	0	0
SIN:02282	53	HG02282	Yr2	1	ACB	AFR	BB24	mother	female	False	hifi	EDEVI_20210907_S64018_PL100194356-1_D01.ccs.fastq.gz	IGSR:HGSVC3:/working/20211207_UMIGS_HiFi/HG02282	unknown	yes	no	8.4	25296093754	1521696	16499	16767	0.0	0	0	0	0
SIN:02282	53	HG02282	Yr2	1	ACB	AFR	BB24	mother	female	False	hifi	EDEVI_20210412_S64018_PL100170204-3_C01.ccs.fastq.gz	IGSR:HGSVC3:/working/20211207_UMIGS_HiFi/HG02282	unknown	yes	no	5.6	16848338811	937646	17927	18159	0.0	0	0	0	0
SIN:02282	53	HG02282	Yr2	1	ACB	AFR	BB24	mother	female	False	hifi	EDEVI_20210412_S64018_PL100170204-3_B01.ccs.fastq.gz	IGSR:HGSVC3:/working/20211207_UMIGS_HiFi/HG02282	unknown	yes	no	5.8	17359239506	967026	17911	18143	0.0	0	0	0	0
SIN:02282	53	HG02282	Yr2	1	ACB	AFR	BB24	mother	female	False	hifi	EDEVI_20210402_S64049_PL100170204-1_C01.ccs.fastq.gz	IGSR:HGSVC3:/working/20211207_UMIGS_HiFi/HG02282	unknown	yes	no	6.5	19426844867	1035593	18739	18945	0.0	0	0	0	0
SIN:02282	53	HG02282	Yr2	1	ACB	AFR	BB24	mother	female	False	hifi	EDEVI_20210402_S64049_PL100170204-1_A01.ccs.fastq.gz	IGSR:HGSVC3:/working/20211207_UMIGS_HiFi/HG02282	unknown	yes	no	6.2	18591501382	992166	18717	18925	0.0	0	0	0	0
SIN:02282	53	HG02282	Yr2	1	ACB	AFR	BB24	mother	female	False	ont	all	unknown	unknown	no	no	48.0	144114111879	2198542	174104	199885	34.7	501749	227550	255952	27
SIN:02282	53	HG02282	Yr2	1	ACB	AFR	BB24	mother	female	False	ont	20220315_220308_21-lee-006_PC24B149_1D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/HG02282	unknown	yes	yes	20.5	61419973194	867172	180684	205280	15.2	216829	230594	258122	10
SIN:02282	53	HG02282	Yr2	1	ACB	AFR	BB24	mother	female	False	ont	20220307_220302_21-lee-006_PC24B149_2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/HG02282	unknown	yes	yes	18.6	55679910282	921199	162029	186038	12.8	191024	219776	245447	7
SIN:02282	53	HG02282	Yr2	1	ACB	AFR	BB24	mother	female	False	ont	20211102_211027_21-lee-006_PCT0053_2-A5-D5_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/HG02282	unknown	yes	yes	9.0	27014228403	410171	185031	216161	6.7	93896	236831	271159	10
SIN:02282	53	HG02282	Yr2	1	ACB	AFR	BB24	mother	female	False	strandseq	unknown	IGSR:HGSVC2:/working/20210824_Strandseq/fastq/HG02282	unknown	yes	unknown	0.0	0	0	0	0	0.0	0	0	0	0
SIN:02554	54	HG02554	Yr2	1	ACB	AFR	BB67	single	male	False	hifi	m54329U_210429_102104.hifi_reads.fastq.gz	IGSR:HGSVC3:/working/20210509_UW_HiFi/HG02554	PRJEB58376	yes	no	10.0	29917757396	1580338	19120	19659	0.0	0	0	0	0
SIN:02554	54	HG02554	Yr2	1	ACB	AFR	BB67	single	male	False	hifi	m54329U_210428_040858.hifi_reads.fastq.gz	IGSR:HGSVC3:/working/20210509_UW_HiFi/HG02554	PRJEB58376	yes	no	9.7	29189867548	1556304	18908	19460	0.0	0	0	0	0
SIN:02554	54	HG02554	Yr2	1	ACB	AFR	BB67	single	male	False	hifi	m54329U_210426_220943.hifi_reads.fastq.gz	IGSR:HGSVC3:/working/20210509_UW_HiFi/HG02554	PRJEB58376	yes	no	10.0	30118110703	1664357	18105	18766	0.0	0	0	0	0
SIN:02554	54	HG02554	Yr2	1	ACB	AFR	BB67	single	male	False	hifi	m54329U_210424_234256.hifi_reads.fastq.gz	IGSR:HGSVC3:/working/20210509_UW_HiFi/HG02554	PRJEB58376	yes	no	11.2	33527248185	1819957	18493	19107	0.0	0	0	0	0
SIN:02554	54	HG02554	Yr2	1	ACB	AFR	BB67	single	male	False	hifi	all	unknown	unknown	no	no	40.9	122752983832	6620956	18643	19242	0.0	0	0	0	0
SIN:02554	54	HG02554	Yr2	1	ACB	AFR	BB67	single	male	False	ont	all	unknown	unknown	no	no	81.7	245069322436	14429489	79599	110805	32.6	581560	168640	207710	129
SIN:02554	54	HG02554	Yr2	1	ACB	AFR	BB67	single	male	False	ont	HG02554_20211207_UL_eee-prom1-1E-PAI55647_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG02554	PRJNA988114	yes	yes	10.8	32461740428	569353	154147	186991	7.3	107568	219088	253162	5
SIN:02554	54	HG02554	Yr2	1	ACB	AFR	BB67	single	male	False	ont	HG02554_20211202_UL_eee-prom1-1D-PAI18969_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG02554	PRJNA988114	yes	yes	0.3	914042166	25059	101870	123361	0.2	2830	167078	191131	0
SIN:02554	54	HG02554	Yr2	1	ACB	AFR	BB67	single	male	False	ont	HG02554_20211130_UL_eee-prom1-1D-PAI18969_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG02554	PRJNA988114	yes	yes	5.1	15342889882	490383	101892	123314	2.6	47304	167343	192652	5
SIN:02554	54	HG02554	Yr2	1	ACB	AFR	BB67	single	male	False	ont	HG02554_20211117_UL_eee-prom1-3D-PAI19205_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG02554	PRJNA988114	yes	yes	1.5	4615507323	152425	134798	162821	1.0	15985	191636	225333	9
SIN:02554	54	HG02554	Yr2	1	ACB	AFR	BB67	single	male	False	ont	HG02554_20211117_UL_eee-prom1-3B-PAI19455_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG02554	PRJNA988114	yes	yes	0.2	620644916	36324	129570	158700	0.1	2009	195974	230512	1
SIN:02554	54	HG02554	Yr2	1	ACB	AFR	BB67	single	male	False	ont	HG02554_20211116_UL_eee-prom1-3D-PAI19205_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG02554	PRJNA988114	yes	yes	5.9	17673284158	778739	136205	170391	3.7	57257	204546	243079	39
SIN:02554	54	HG02554	Yr2	1	ACB	AFR	BB67	single	male	False	ont	HG02554_20211116_UL_eee-prom1-3B-PAI19455_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG02554	PRJNA988114	yes	yes	0.4	1169259106	50028	136866	165337	0.2	3860	204374	233333	1
SIN:02554	54	HG02554	Yr2	1	ACB	AFR	BB67	single	male	False	ont	HG02554_20210825_UL_eee-prom1-2B-PAH61790_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG02554	PRJNA988114	yes	yes	17.0	51109333221	1816207	75100	102394	6.4	118376	161774	192668	24
SIN:02554	54	HG02554	Yr2	1	ACB	AFR	BB67	single	male	False	ont	HG02554_20210713_UL_eee-prom1-2A-PAH12704_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG02554	PRJNA988114	yes	yes	11.7	35074505641	958815	94587	130463	5.6	95326	179331	218710	45
SIN:02554	54	HG02554	Yr2	1	ACB	AFR	BB67	single	male	False	ont	HG02554_20210615_UL_eee-prom1-1E-PAG74634_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG02554	PRJNA988114	yes	yes	11.8	35403899528	6146530	37731	45551	1.3	29873	122059	131414	0
SIN:02554	54	HG02554	Yr2	1	ACB	AFR	BB67	single	male	False	ont	HG02554_20210608_UL_eee-prom1-2H-PAG74634_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG02554	PRJNA988114	yes	yes	16.9	50684216067	3405626	67606	71099	4.4	101172	126260	135790	0
SIN:02554	54	HG02554	Yr2	1	ACB	AFR	BB67	single	male	False	strandseq	unknown	IGSR:HGSVC2:/working/20220207_Strandseq/fastq/HJCMKAFX3_HG02554	PRJEB39750	yes	unknown	0.0	0	0	0	0	0.0	0	0	0	0
SIN:02953	55	HG02953	Yr2	1	ESN	AFR	NG16	father	male	False	hifi	m64076_210429_101918.hifi_reads.fastq.gz	IGSR:HGSVC3:/working/20210509_UW_HiFi/HG02953	PRJEB58376	yes	no	9.4	28305294097	1589769	18080	18535	0.0	0	0	0	0
SIN:02953	55	HG02953	Yr2	1	ESN	AFR	NG16	father	male	False	hifi	m64076_210428_040717.hifi_reads.fastq.gz	IGSR:HGSVC3:/working/20210509_UW_HiFi/HG02953	PRJEB58376	yes	no	9.6	28891814664	1656285	17644	18155	0.0	0	0	0	0
SIN:02953	55	HG02953	Yr2	1	ESN	AFR	NG16	father	male	False	hifi	m64076_210426_220753.hifi_reads.fastq.gz	IGSR:HGSVC3:/working/20210509_UW_HiFi/HG02953	PRJEB58376	yes	no	10.5	31605398156	1807531	17690	18198	0.0	0	0	0	0
SIN:02953	55	HG02953	Yr2	1	ESN	AFR	NG16	father	male	False	hifi	m64076_210425_010557.hifi_reads.fastq.gz	IGSR:HGSVC3:/working/20210509_UW_HiFi/HG02953	PRJEB58376	yes	no	10.2	30663509801	1731295	17963	18436	0.0	0	0	0	0
SIN:02953	55	HG02953	Yr2	1	ESN	AFR	NG16	father	male	False	hifi	all	unknown	unknown	no	no	39.8	119466016718	6784880	17840	18328	0.0	0	0	0	0
SIN:02953	55	HG02953	Yr2	1	ESN	AFR	NG16	father	male	False	ont	all	unknown	unknown	no	no	59.8	179430796979	5388564	103972	135307	31.0	534176	177032	212759	78
SIN:02953	55	HG02953	Yr2	1	ESN	AFR	NG16	father	male	False	ont	HG02953_20211103_UL_eee-prom1-1G-PAI18578_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG02953	PRJNA988114	yes	yes	8.0	23889763999	1076238	95870	126044	3.8	67604	170966	209763	21
SIN:02953	55	HG02953	Yr2	1	ESN	AFR	NG16	father	male	False	ont	HG02953_20211102_UL_eee-prom1-1D-PAI20036_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG02953	PRJNA988114	yes	yes	13.2	39549900671	1866829	82450	110804	5.5	99613	164735	200087	23
SIN:02953	55	HG02953	Yr2	1	ESN	AFR	NG16	father	male	False	ont	HG02953_20210831_UL_eee-prom1-3A-PAH61836_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG02953	PRJNA988114	yes	yes	13.5	40394536418	742616	133958	171086	8.4	132382	201322	240296	11
SIN:02953	55	HG02953	Yr2	1	ESN	AFR	NG16	father	male	False	ont	HG02953_20210825_UL_eee-prom1-2D-PAH61768_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG02953	PRJNA988114	yes	yes	19.7	59173064077	1137600	107938	134321	10.6	188036	172269	200903	2
SIN:02953	55	HG02953	Yr2	1	ESN	AFR	NG16	father	male	False	ont	HG02953_20210805_UL_eee-prom1-3A-PAH36212_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG02953	PRJNA988114	yes	yes	0.2	538135197	20941	72362	95489	0.1	1202	151738	183964	0
SIN:02953	55	HG02953	Yr2	1	ESN	AFR	NG16	father	male	False	ont	HG02953_20210804_UL_eee-prom1-3A-PAH36212_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG02953	PRJNA988114	yes	yes	0.5	1373908962	59927	77122	103578	0.2	3309	157236	191783	0
SIN:02953	55	HG02953	Yr2	1	ESN	AFR	NG16	father	male	False	ont	HG02953_20210803_UL_eee-prom1-3A-PAH36212_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG02953	PRJNA988114	yes	yes	2.6	7859913591	314296	86545	123820	1.1	19967	171906	220345	21
SIN:02953	55	HG02953	Yr2	1	ESN	AFR	NG16	father	male	False	ont	HG02953_20210714_UL_eee-prom1-2E-PAH32423_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG02953	PRJNA988114	yes	yes	1.9	5634913892	147386	110425	128740	1.0	18652	170210	189213	0
SIN:02953	55	HG02953	Yr2	1	ESN	AFR	NG16	father	male	False	ont	HG02953_20210713_UL_eee-prom1-2E-PAH32423_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG02953	PRJNA988114	yes	yes	0.3	1016660172	22731	112573	131066	0.2	3411	169675	191140	0
SIN:02953	55	HG02953	Yr2	1	ESN	AFR	NG16	father	male	False	strandseq	unknown	IGSR:HGSVC2:/working/20210607_Strandseq/fastq/HG02953	PRJEB39750	yes	unknown	0.0	0	0	0	0	0.0	0	0	0	0
SIN:21487	56	NA21487	Yr2	1	MKK	AFR	2618	daughter	female	True	hifi	m64076_210409_201438.hifi_reads.fastq.gz	IGSR:HGSVC3:/working/20210509_UW_HiFi/GM21487	unknown	yes	no	9.1	27244571841	1557081	17718	18216	0.0	0	0	0	0
SIN:21487	56	NA21487	Yr2	1	MKK	AFR	2618	daughter	female	True	hifi	m64076_210325_045024.hifi_reads.fastq.gz	IGSR:HGSVC3:/working/20210509_UW_HiFi/GM21487	unknown	yes	no	9.4	28117269140	1575433	18135	18590	0.0	0	0	0	0
SIN:21487	56	NA21487	Yr2	1	MKK	AFR	2618	daughter	female	True	hifi	m54329U_210409_201342.hifi_reads.fastq.gz	IGSR:HGSVC3:/working/20210509_UW_HiFi/GM21487	unknown	yes	no	7.5	22352355351	1279156	17700	18191	0.0	0	0	0	0
SIN:21487	56	NA21487	Yr2	1	MKK	AFR	2618	daughter	female	True	hifi	m54329U_210408_003536.hifi_reads.fastq.gz	IGSR:HGSVC3:/working/20210509_UW_HiFi/GM21487	unknown	yes	no	9.1	27229688040	1541620	17933	18399	0.0	0	0	0	0
SIN:21487	56	NA21487	Yr2	1	MKK	AFR	2618	daughter	female	True	hifi	m54329U_210405_202314.hifi_reads.fastq.gz	IGSR:HGSVC3:/working/20210509_UW_HiFi/GM21487	unknown	yes	no	8.7	26242385498	1487028	17910	18380	0.0	0	0	0	0
SIN:21487	56	NA21487	Yr2	1	MKK	AFR	2618	daughter	female	True	hifi	all	unknown	unknown	no	no	43.7	131186269870	7440318	17886	18363	0.0	0	0	0	0
SIN:21487	56	NA21487	Yr2	1	MKK	AFR	2618	daughter	female	True	ont	all	unknown	unknown	no	no	65.6	196801410049	5595052	131676	171842	39.8	607030	209589	250580	118
SIN:21487	56	NA21487	Yr2	1	MKK	AFR	2618	daughter	female	True	ont	GM21487_20220118_UL_eee-prom1-2D-PAH36599_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM21487	unknown	yes	yes	0.0	66108782	1204	123080	146188	0.0	240	172700	203089	0
SIN:21487	56	NA21487	Yr2	1	MKK	AFR	2618	daughter	female	True	ont	GM21487_20220104_UL_eee-prom1-1E-PAJ02885_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM21487	unknown	yes	yes	9.0	26965517183	566679	120363	159181	5.1	78997	207491	242178	1
SIN:21487	56	NA21487	Yr2	1	MKK	AFR	2618	daughter	female	True	ont	GM21487_20211227_UL_eee-prom1-3F-PAJ08016_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM21487	unknown	yes	yes	6.8	20281335709	318775	172908	208530	4.9	69193	229875	269123	12
SIN:21487	56	NA21487	Yr2	1	MKK	AFR	2618	daughter	female	True	ont	GM21487_20211227_UL_eee-prom1-3E-PAJ09825_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM21487	unknown	yes	yes	5.9	17736218797	359207	132021	164723	3.6	57361	200383	235126	3
SIN:21487	56	NA21487	Yr2	1	MKK	AFR	2618	daughter	female	True	ont	GM21487_20211220_UL_eee-prom1-1G-PAJ02891_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM21487	unknown	yes	yes	12.5	37641716525	558498	157451	193132	8.6	127606	218661	256372	16
SIN:21487	56	NA21487	Yr2	1	MKK	AFR	2618	daughter	female	True	ont	GM21487_20211111_UL_eee-prom1-1A-PAI18572_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM21487	unknown	yes	yes	0.1	363113096	66152	66140	86364	0.0	797	144653	177692	1
SIN:21487	56	NA21487	Yr2	1	MKK	AFR	2618	daughter	female	True	ont	GM21487_20211110_UL_eee-prom1-1E-PAI04403_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM21487	unknown	yes	yes	2.9	8700029411	583114	70465	88948	1.0	19696	150105	170193	2
SIN:21487	56	NA21487	Yr2	1	MKK	AFR	2618	daughter	female	True	ont	GM21487_20211110_UL_eee-prom1-1A-PAI18572_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM21487	unknown	yes	yes	0.0	95353503	17852	53851	73494	0.0	174	146060	165143	0
SIN:21487	56	NA21487	Yr2	1	MKK	AFR	2618	daughter	female	True	ont	GM21487_20211110-2_UL_eee-prom1-1A-PAI18572_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM21487	unknown	yes	yes	1.1	3213243689	286126	68283	87643	0.4	7020	148313	172698	1
SIN:21487	56	NA21487	Yr2	1	MKK	AFR	2618	daughter	female	True	ont	GM21487_20211109_UL_eee-prom1-1A-PAI18572_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM21487	unknown	yes	yes	3.6	10885975225	1494813	61044	82070	1.1	21571	150903	175092	0
SIN:21487	56	NA21487	Yr2	1	MKK	AFR	2618	daughter	female	True	ont	GM21487_20211019_UL_eee-prom1-3D-PAI04403_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM21487	unknown	yes	yes	0.0	701634	151	13532	33656	0.0	1	123725	123725	0
SIN:21487	56	NA21487	Yr2	1	MKK	AFR	2618	daughter	female	True	ont	GM21487_20210928_UL_eee-prom1-3B-PAH32438_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM21487	unknown	yes	yes	0.0	57434442	963	110383	138858	0.0	181	178859	206200	0
SIN:21487	56	NA21487	Yr2	1	MKK	AFR	2618	daughter	female	True	ont	20220308_GM21487_UL_eee-prom1-3E-PAJ09752_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM21487	unknown	yes	yes	10.7	32166029889	555375	142458	182977	6.9	103719	212343	255582	27
SIN:21487	56	NA21487	Yr2	1	MKK	AFR	2618	daughter	female	True	ont	20220215_GM21487_UL_eee-prom1-1H-PAJ09274_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM21487	unknown	yes	yes	12.9	38628632164	786143	142591	186785	8.2	120474	219054	265245	55
SIN:21487	56	NA21487	Yr2	1	MKK	AFR	2618	daughter	female	True	strandseq	unknown	IGSR:HGSVC2:/working/20220119_Strandseq/fastq/HCL57AFX3_GM21487	unknown	yes	unknown	0.0	0	0	0	0	0.0	0	0	0	0
SIN:18989	57	NA18989	Yr2	1	JPT	EAS	single	single	male	False	hifi	all	unknown	unknown	no	no	66.7	200141835200	11727656	17044	18436	0.0	0	0	0	0
SIN:18989	57	NA18989	Yr2	1	JPT	EAS	single	single	male	False	hifi	JAX_HiFi_NA18989_m64119_211012_184602.fastq.gz	IGSR:HGSVC3:/working/20220831_JAX_HiFi/NA18989	PRJEB58376	yes	no	11.6	34734869833	2211903	15627	16676	0.0	0	0	0	0
SIN:18989	57	NA18989	Yr2	1	JPT	EAS	single	single	male	False	hifi	JAX_HiFi_NA18989_m64119_211008_181054.fastq.gz	IGSR:HGSVC3:/working/20220831_JAX_HiFi/NA18989	PRJEB58376	yes	no	11.6	34811240999	2204525	15720	16780	0.0	0	0	0	0
SIN:18989	57	NA18989	Yr2	1	JPT	EAS	single	single	male	False	hifi	JAX_HiFi_NA18989_m64119_210501_214725.fastq.gz	IGSR:HGSVC3:/working/20220831_JAX_HiFi/NA18989	PRJEB58376	yes	no	11.3	33960900690	1722460	19802	21261	0.0	0	0	0	0
SIN:18989	57	NA18989	Yr2	1	JPT	EAS	single	single	male	False	hifi	JAX_HiFi_NA18989_m64039_211119_203548.fastq.gz	IGSR:HGSVC3:/working/20220831_JAX_HiFi/NA18989	PRJEB58376	yes	no	11.9	35808029033	2230901	15972	17154	0.0	0	0	0	0
SIN:18989	57	NA18989	Yr2	1	JPT	EAS	single	single	male	False	hifi	JAX_HiFi_NA18989_m64039_210616_161955.fastq.gz	IGSR:HGSVC3:/working/20220831_JAX_HiFi/NA18989	PRJEB58376	yes	no	6.5	19420111310	1220444	15867	16876	0.0	0	0	0	0
SIN:18989	57	NA18989	Yr2	1	JPT	EAS	single	single	male	False	hifi	JAX_HiFi_NA18989_m64039_210508_014218.fastq.gz	IGSR:HGSVC3:/working/20220831_JAX_HiFi/NA18989	PRJEB58376	yes	no	6.1	18297059789	918303	20072	21464	0.0	0	0	0	0
SIN:18989	57	NA18989	Yr2	1	JPT	EAS	single	single	male	False	hifi	JAX_HiFi_NA18989_m64039_210506_192609.fastq.gz	IGSR:HGSVC3:/working/20220831_JAX_HiFi/NA18989	PRJEB58376	yes	no	7.7	23109623546	1219120	18891	20327	0.0	0	0	0	0
SIN:18989	57	NA18989	Yr2	1	JPT	EAS	single	single	male	False	ont	all	unknown	unknown	no	no	50.4	151256737139	2080376	185570	217316	37.5	522736	238793	272780	94
SIN:18989	57	NA18989	Yr2	1	JPT	EAS	single	single	male	False	ont	20210519_210512_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/NA18989	PRJEB58376	yes	yes	23.8	71253539742	969913	185314	217207	17.7	246481	238174	272657	54
