runId	run_alias	instrumentModel	firstCreated	firstPublic	releaseStatus	submissionAccountId	studyId	experimentId	sampleId	sample_alias	project_accession	library_name	library_source	library_selection	library_strategy	library_layout	file_name	file_md5	fileFormat	bytes	checksumMethod	checksum	archiveStatus
ERR13491866	ena-RUN-TAB-12-08-2024-22:32:26:710-183953	Sequel II	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862133	ERS20573519	HG02769	PRJEB77558	HG02769_PacBio_HiFi	GENOMIC	size fractionation	WGS	SINGLE	m54329U_210127_001445.Q20.fastq.gz	473bc49cc7c21bddfb4158d816ed82d5	FASTQ	22581981179	MD5	473bc49cc7c21bddfb4158d816ed82d5	File archived
ERR13491865	ena-RUN-TAB-12-08-2024-22:32:26:709-183951	Sequel II	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862132	ERS20573519	HG02769	PRJEB77558	HG02769_PacBio_HiFi	GENOMIC	size fractionation	WGS	SINGLE	m54329U_210125_180102.Q20.fastq.gz	7dc232cc68a1cc43d7a8d4ef80663f7e	FASTQ	25290607310	MD5	7dc232cc68a1cc43d7a8d4ef80663f7e	File archived
ERR13491864	ena-RUN-TAB-12-08-2024-22:32:26:709-183949	Sequel II	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862131	ERS20573519	HG02769	PRJEB77558	HG02769_PacBio_HiFi	GENOMIC	size fractionation	WGS	SINGLE	m54329U_210122_200631.Q20.fastq.gz	b14331e0ea4c18a053cec2019c094bf1	FASTQ	26642806970	MD5	b14331e0ea4c18a053cec2019c094bf1	File archived
ERR13491863	ena-RUN-TAB-12-08-2024-22:32:26:708-183947	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862130	ERS19850119	HG02587	PRJEB77558	HG02587_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	20230207_HG02587_UL_eee-prom1-3B-PAG84362_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	f18d24a39b0b974f6d8e7ab158560a8c	FASTQ	18732927555	MD5	f18d24a39b0b974f6d8e7ab158560a8c	File archived
ERR13491862	ena-RUN-TAB-12-08-2024-22:32:26:707-183945	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862129	ERS19850119	HG02587	PRJEB77558	HG02587_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	20221025_HG02587_UL_eee-prom1-1B-PAM76612_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2108e3bc97512bee675f123b836ef30b	FASTQ	16745695820	MD5	2108e3bc97512bee675f123b836ef30b	File archived
ERR13491861	ena-RUN-TAB-12-08-2024-22:32:26:707-183943	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862128	ERS19850119	HG02587	PRJEB77558	HG02587_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	20221018_HG02587_UL_eee-prom1-1C-PAM78364_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	14107b8a22ca249e5e9d9477d4d707de	FASTQ	12196908207	MD5	14107b8a22ca249e5e9d9477d4d707de	File archived
ERR13491860	ena-RUN-TAB-12-08-2024-22:32:26:706-183941	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862127	ERS19850119	HG02587	PRJEB77558	HG02587_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	20221013_HG02587_UL_eee-prom1-1H-PAM78285_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	d9a69401413d5ba88c25dbc08ef631be	FASTQ	6754676353	MD5	d9a69401413d5ba88c25dbc08ef631be	File archived
ERR13491859	ena-RUN-TAB-12-08-2024-22:32:26:705-183939	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862126	ERS19850119	HG02587	PRJEB77558	HG02587_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	20221013_HG02587_UL_eee-prom1-1E-PAM79160_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	c1da8ef3f86ec5145d86778abca1fffb	FASTQ	1581706851	MD5	c1da8ef3f86ec5145d86778abca1fffb	File archived
ERR13491858	ena-RUN-TAB-12-08-2024-22:32:26:704-183937	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862125	ERS19850119	HG02587	PRJEB77558	HG02587_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	20221013_HG02587_UL_eee-prom1-1D-PAM78114_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	49a3066959f40c5036ca5388343fb345	FASTQ	2544600089	MD5	49a3066959f40c5036ca5388343fb345	File archived
ERR13491857	ena-RUN-TAB-12-08-2024-22:32:26:704-183935	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862124	ERS19850119	HG02587	PRJEB77558	HG02587_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	20221012_HG02587_UL_eee-prom1-1H-PAM78285_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cb658e45defd3b796153395167bc5e15	FASTQ	7085380490	MD5	cb658e45defd3b796153395167bc5e15	File archived
ERR13491856	ena-RUN-TAB-12-08-2024-22:32:26:703-183933	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862123	ERS19850119	HG02587	PRJEB77558	HG02587_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	20221011_HG02587_UL_eee-prom1-1E-PAM79160_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	7b9284d9ff5f9c73a8a1719b9fe89eef	FASTQ	9790952863	MD5	7b9284d9ff5f9c73a8a1719b9fe89eef	File archived
ERR13491855	ena-RUN-TAB-12-08-2024-22:32:26:702-183931	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862122	ERS19850119	HG02587	PRJEB77558	HG02587_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	20221011_HG02587_UL_eee-prom1-1D-PAM78114_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	44f35f1eafb5b974e7ea724fe86d8bc0	FASTQ	12958153765	MD5	44f35f1eafb5b974e7ea724fe86d8bc0	File archived
ERR13491854	ena-RUN-TAB-12-08-2024-22:32:26:702-183929	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862121	ERS19850119	HG02587	PRJEB77558	HG02587_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	20221004_HG02587_UL_eee-prom1-1C-PAM23141_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	46e76b23a7cc62bc6169fe445fecfa48	FASTQ	5705077345	MD5	46e76b23a7cc62bc6169fe445fecfa48	File archived
ERR13491853	ena-RUN-TAB-12-08-2024-22:32:26:701-183927	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862120	ERS19850119	HG02587	PRJEB77558	HG02587_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	20221004_HG02587_UL_eee-prom1-1B-PAM23321_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	08d7dc743da55dbe710c12fc451d12ca	FASTQ	9544347942	MD5	08d7dc743da55dbe710c12fc451d12ca	File archived
ERR13491852	ena-RUN-TAB-12-08-2024-22:32:26:700-183925	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862119	ERS19850119	HG02587	PRJEB77558	HG02587_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	20220920_HG02587_UL_eee-prom1-1D-PAM64430_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	fd71bb8ed454d1e5a761feac34bb43ef	FASTQ	18627753997	MD5	fd71bb8ed454d1e5a761feac34bb43ef	File archived
ERR13491851	ena-RUN-TAB-12-08-2024-22:32:26:700-183923	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862118	ERS20573518	HG02554	PRJEB77558	HG02554_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02554_20211207_UL_eee-prom1-1E-PAI55647_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2cde7c891d97cb16274c295a53baa84f	FASTQ	27301944607	MD5	2cde7c891d97cb16274c295a53baa84f	File archived
ERR13491850	ena-RUN-TAB-12-08-2024-22:32:26:699-183921	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862117	ERS20573518	HG02554	PRJEB77558	HG02554_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02554_20211202_UL_eee-prom1-1D-PAI18969_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	347f24fa579fd284f9169759436ebc12	FASTQ	780815808	MD5	347f24fa579fd284f9169759436ebc12	File archived
ERR13491849	ena-RUN-TAB-12-08-2024-22:32:26:698-183919	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862116	ERS20573518	HG02554	PRJEB77558	HG02554_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02554_20211130_UL_eee-prom1-1D-PAI18969_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	512d1607e8dae6321d6761276a4bf2d6	FASTQ	13120082136	MD5	512d1607e8dae6321d6761276a4bf2d6	File archived
ERR13491848	ena-RUN-TAB-12-08-2024-22:32:26:698-183917	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862115	ERS20573518	HG02554	PRJEB77558	HG02554_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02554_20211117_UL_eee-prom1-3D-PAI19205_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	e9779a27520ddbd57e8869efc4fddde2	FASTQ	3908724075	MD5	e9779a27520ddbd57e8869efc4fddde2	File archived
ERR13491847	ena-RUN-TAB-12-08-2024-22:32:26:697-183915	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862114	ERS20573518	HG02554	PRJEB77558	HG02554_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02554_20211117_UL_eee-prom1-3B-PAI19455_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	dcaa8579b8277f56ba543eed204da348	FASTQ	529770148	MD5	dcaa8579b8277f56ba543eed204da348	File archived
ERR13491846	ena-RUN-TAB-12-08-2024-22:32:26:696-183913	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862113	ERS20573518	HG02554	PRJEB77558	HG02554_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02554_20211116_UL_eee-prom1-3D-PAI19205_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	af308190bb6cc5d43a20dae80bb15623	FASTQ	14999395513	MD5	af308190bb6cc5d43a20dae80bb15623	File archived
ERR13491845	ena-RUN-TAB-12-08-2024-22:32:26:695-183911	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862112	ERS20573518	HG02554	PRJEB77558	HG02554_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02554_20211116_UL_eee-prom1-3B-PAI19455_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	6cf186c538046e09f60de7a71306a1d5	FASTQ	994515334	MD5	6cf186c538046e09f60de7a71306a1d5	File archived
ERR13491844	ena-RUN-TAB-12-08-2024-22:32:26:695-183909	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862111	ERS20573518	HG02554	PRJEB77558	HG02554_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02554_20210825_UL_eee-prom1-2B-PAH61790_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	028d37e5c4d1e52343ce28424d378502	FASTQ	43988780937	MD5	028d37e5c4d1e52343ce28424d378502	File archived
ERR13491843	ena-RUN-TAB-12-08-2024-22:32:26:694-183907	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862110	ERS20573518	HG02554	PRJEB77558	HG02554_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02554_20210713_UL_eee-prom1-2A-PAH12704_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	afaf85d1f2dfe9650cf3071888de901a	FASTQ	29744823613	MD5	afaf85d1f2dfe9650cf3071888de901a	File archived
ERR13491842	ena-RUN-TAB-12-08-2024-22:32:26:693-183905	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862109	ERS20573518	HG02554	PRJEB77558	HG02554_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02554_20210615_UL_eee-prom1-1E-PAG74634_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	a8f859a7108addaa4c0b0264f016b994	FASTQ	31255705476	MD5	a8f859a7108addaa4c0b0264f016b994	File archived
ERR13491841	ena-RUN-TAB-12-08-2024-22:32:26:693-183903	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862108	ERS20573517	HG02059	PRJEB77558	HG02059_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02059_20211109_UL_eee-prom1-1B-PAI18586_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	8f9c42cfa3ab5adc10aa03cd94d95119	FASTQ	37070102976	MD5	8f9c42cfa3ab5adc10aa03cd94d95119	File archived
ERR13491840	ena-RUN-TAB-12-08-2024-22:32:26:692-183901	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862107	ERS20573517	HG02059	PRJEB77558	HG02059_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02059_20211104_UL_eee-prom1-1B-PAI18840_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	ef624ee4ad220b154513b97e35862c86	FASTQ	146107830	MD5	ef624ee4ad220b154513b97e35862c86	File archived
ERR13491839	ena-RUN-TAB-12-08-2024-22:32:26:691-183899	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862106	ERS20573517	HG02059	PRJEB77558	HG02059_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02059_20211103_UL_eee-prom1-1B-PAI18840_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	5712ae0d5267d5167397a8f535c45357	FASTQ	13446972	MD5	5712ae0d5267d5167397a8f535c45357	File archived
ERR13491838	ena-RUN-TAB-12-08-2024-22:32:26:690-183897	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862105	ERS20573517	HG02059	PRJEB77558	HG02059_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02059_20211103_UL_eee-prom1-1B-PAI18840-2_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2fcb2090ccc1bd199020991a57a78758	FASTQ	2540184775	MD5	2fcb2090ccc1bd199020991a57a78758	File archived
ERR13491837	ena-RUN-TAB-12-08-2024-22:32:26:690-183895	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862104	ERS20573517	HG02059	PRJEB77558	HG02059_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02059_20211102_UL_eee-prom1-1B-PAI18840_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	139155dc5754d1dbaa684f613a4d6d80	FASTQ	337912864	MD5	139155dc5754d1dbaa684f613a4d6d80	File archived
ERR13491836	ena-RUN-TAB-12-08-2024-22:32:26:689-183893	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862103	ERS20573517	HG02059	PRJEB77558	HG02059_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02059_20211102-2_UL_eee-prom1-1B-PAI18840_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	657d07e42510a34e44980d4af5b8e743	FASTQ	14287519986	MD5	657d07e42510a34e44980d4af5b8e743	File archived
ERR13491835	ena-RUN-TAB-12-08-2024-22:32:26:688-183891	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862102	ERS20573517	HG02059	PRJEB77558	HG02059_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02059_20210922_UL_eee-prom1-2A-PAH80144_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	3a0e9a01dfab24f914fb68bd8d45fc12	FASTQ	27193548852	MD5	3a0e9a01dfab24f914fb68bd8d45fc12	File archived
ERR13491834	ena-RUN-TAB-12-08-2024-22:32:26:688-183889	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862101	ERS20573517	HG02059	PRJEB77558	HG02059_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02059_20210913_UL_eee-prom1-1A-PAH61827_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	7d0784ed683bb8640821e9476ffcb2a8	FASTQ	1428377065	MD5	7d0784ed683bb8640821e9476ffcb2a8	File archived
ERR13491833	ena-RUN-TAB-12-08-2024-22:32:26:687-183887	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862100	ERS20573517	HG02059	PRJEB77558	HG02059_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02059_20210908_UL_eee-prom1-2F-PAH61827_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	90862aec5ae7e6d9b88ccc55599a7ca9	FASTQ	16182691765	MD5	90862aec5ae7e6d9b88ccc55599a7ca9	File archived
ERR13491832	ena-RUN-TAB-12-08-2024-22:32:26:686-183885	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862099	ERS20573517	HG02059	PRJEB77558	HG02059_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02059_20210819_UL_eee-prom1-1B-PAH34460_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	623484a5b88fc4fcdc9eb632f79eea08	FASTQ	44701287	MD5	623484a5b88fc4fcdc9eb632f79eea08	File archived
ERR13491831	ena-RUN-TAB-12-08-2024-22:32:26:686-183883	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862098	ERS20573517	HG02059	PRJEB77558	HG02059_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02059_20210817_UL_eee-prom1-1D-PAH40455_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	0f4fe49d8ea8930853608727953381ef	FASTQ	38122219598	MD5	0f4fe49d8ea8930853608727953381ef	File archived
ERR13491830	ena-RUN-TAB-12-08-2024-22:32:26:685-183881	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862097	ERS20573517	HG02059	PRJEB77558	HG02059_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02059_20210817_UL_eee-prom1-1B-PAH34460_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	ec231c90bba659d2628644df29de4bbc	FASTQ	5607860998	MD5	ec231c90bba659d2628644df29de4bbc	File archived
ERR13491829	ena-RUN-TAB-12-08-2024-22:32:26:684-183879	Sequel II	2024-08-12T23:32:45		PRIVATE	Webin-67527	ERP161946	ERX12862096	ERS20573517	HG02059	PRJEB77558	HG02059_PacBio_HiFi	GENOMIC	size fractionation	WGS	SINGLE	m64076_200823_041159.Q20.fastq.gz	85908e90f31ba6330c84fbda880c0b08	FASTQ	18306163351	MD5	85908e90f31ba6330c84fbda880c0b08	File archived
ERR13491828	ena-RUN-TAB-12-08-2024-22:32:26:684-183877	Sequel II	2024-08-12T23:32:45		PRIVATE	Webin-67527	ERP161946	ERX12862095	ERS20573517	HG02059	PRJEB77558	HG02059_PacBio_HiFi	GENOMIC	size fractionation	WGS	SINGLE	m64076_200821_215706.Q20.fastq.gz	53c1bccd43d1449865b737104b15d9f7	FASTQ	18122283797	MD5	53c1bccd43d1449865b737104b15d9f7	File archived
ERR13491827	ena-RUN-TAB-12-08-2024-22:32:26:683-183875	Sequel II	2024-08-12T23:32:45		PRIVATE	Webin-67527	ERP161946	ERX12862094	ERS20573517	HG02059	PRJEB77558	HG02059_PacBio_HiFi	GENOMIC	size fractionation	WGS	SINGLE	m64076_200818_185305.Q20.fastq.gz	d5052aff17bdb6a0667b86e5871caf32	FASTQ	21955447755	MD5	d5052aff17bdb6a0667b86e5871caf32	File archived
ERR13491826	ena-RUN-TAB-12-08-2024-22:32:26:682-183873	Sequel II	2024-08-12T23:32:45		PRIVATE	Webin-67527	ERP161946	ERX12862093	ERS20573517	HG02059	PRJEB77558	HG02059_PacBio_HiFi	GENOMIC	size fractionation	WGS	SINGLE	m54329U_210505_001822.hifi_reads.fastq.gz	b07542553156174caedce880482078a4	FASTQ	24013795470	MD5	b07542553156174caedce880482078a4	File archived
ERR13491825	ena-RUN-TAB-12-08-2024-22:32:26:682-183871	Sequel II	2024-08-12T23:32:45		PRIVATE	Webin-67527	ERP161946	ERX12862092	ERS20573517	HG02059	PRJEB77558	HG02059_PacBio_HiFi	GENOMIC	size fractionation	WGS	SINGLE	m54329U_210430_224654.hifi_reads.fastq.gz	c90411b0b3a3c0b58eb68fda39892efd	FASTQ	23039346312	MD5	c90411b0b3a3c0b58eb68fda39892efd	File archived
ERR13491824	ena-RUN-TAB-12-08-2024-22:32:26:681-183869	PromethION	2024-08-12T23:32:45		PRIVATE	Webin-67527	ERP161946	ERX12862091	ERS20573516	HG02018	PRJEB77558	HG02018_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	20230210_HG02018_UL_eee-prom1-3B-PAG76493_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	e499ed0329f7a1cfc4171ccea70fc053	FASTQ	14300086730	MD5	e499ed0329f7a1cfc4171ccea70fc053	File archived
ERR13491823	ena-RUN-TAB-12-08-2024-22:32:26:680-183867	PromethION	2024-08-12T23:32:45		PRIVATE	Webin-67527	ERP161946	ERX12862090	ERS20573516	HG02018	PRJEB77558	HG02018_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	20221207_HG02018_UL_eee-prom1-2C-PAG68624_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	f8e8bb6af21b465813e85320efb77012	FASTQ	10265002860	MD5	f8e8bb6af21b465813e85320efb77012	File archived
ERR13491822	ena-RUN-TAB-12-08-2024-22:32:26:679-183865	PromethION	2024-08-12T23:32:45		PRIVATE	Webin-67527	ERP161946	ERX12862089	ERS20573516	HG02018	PRJEB77558	HG02018_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	20221206_HG02018_UL_eee-prom1-2C-PAG68624_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	81c1220d2979f76d8687418bc0805f8b	FASTQ	18310761084	MD5	81c1220d2979f76d8687418bc0805f8b	File archived
ERR13491821	ena-RUN-TAB-12-08-2024-22:32:26:679-183863	PromethION	2024-08-12T23:32:45		PRIVATE	Webin-67527	ERP161946	ERX12862088	ERS20573516	HG02018	PRJEB77558	HG02018_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	20221130_HG02018_UL_eee-prom1-2C-PAM77931_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	20f2a9c0923d76dc1a2cac3aa030a1eb	FASTQ	15876555158	MD5	20f2a9c0923d76dc1a2cac3aa030a1eb	File archived
ERR13491820	ena-RUN-TAB-12-08-2024-22:32:26:678-183861	PromethION	2024-08-12T23:32:45		PRIVATE	Webin-67527	ERP161946	ERX12862087	ERS20573516	HG02018	PRJEB77558	HG02018_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	20221108_HG02018_UL_eee-prom1-3B-PAM64235_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	b7bdd4acca17492c881bae668d167afa	FASTQ	10814484496	MD5	b7bdd4acca17492c881bae668d167afa	File archived
ERR13491819	ena-RUN-TAB-12-08-2024-22:32:26:677-183859	PromethION	2024-08-12T23:32:45		PRIVATE	Webin-67527	ERP161946	ERX12862086	ERS20573516	HG02018	PRJEB77558	HG02018_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	20221102_HG02018_UL_eee-prom1-3H-PAM78744_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	dd465573ca95c4d2bd256ec54585380f	FASTQ	22761021637	MD5	dd465573ca95c4d2bd256ec54585380f	File archived
ERR13491818	ena-RUN-TAB-12-08-2024-22:32:26:677-183857	PromethION	2024-08-12T23:32:45		PRIVATE	Webin-67527	ERP161946	ERX12862085	ERS20573516	HG02018	PRJEB77558	HG02018_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	20221101_HG02018_UL_eee-prom1-1G-PAM79302_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	f363aeccbc6ad2df1d4611081a7f3e5d	FASTQ	17634135651	MD5	f363aeccbc6ad2df1d4611081a7f3e5d	File archived
ERR13491817	ena-RUN-TAB-12-08-2024-22:32:26:676-183855	PromethION	2024-08-12T23:32:45		PRIVATE	Webin-67527	ERP161946	ERX12862084	ERS20573516	HG02018	PRJEB77558	HG02018_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	20221025_HG02018_UL_eee-prom1-1D-PAM78083_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	f90ebe5e16c383c9b2cde0f67211c5ae	FASTQ	18822550143	MD5	f90ebe5e16c383c9b2cde0f67211c5ae	File archived
ERR13491816	ena-RUN-TAB-12-08-2024-22:32:26:675-183853	Sequel II	2024-08-12T23:32:45		PRIVATE	Webin-67527	ERP161946	ERX12862083	ERS20573516	HG02018	PRJEB77558	HG02018_PacBio_HiFi	GENOMIC	size fractionation	WGS	SINGLE	m54329U_220129_124757.hifi_reads.fastq.gz	a0141756f5540120386fa39562a175be	FASTQ	30053965956	MD5	a0141756f5540120386fa39562a175be	File archived
ERR13491815	ena-RUN-TAB-12-08-2024-22:32:26:675-183851	Sequel II	2024-08-12T23:32:45		PRIVATE	Webin-67527	ERP161946	ERX12862082	ERS20573516	HG02018	PRJEB77558	HG02018_PacBio_HiFi	GENOMIC	size fractionation	WGS	SINGLE	m54329U_220128_015221.hifi_reads.fastq.gz	73d899713844c75b0dbd4dee20efd4ac	FASTQ	28281922399	MD5	73d899713844c75b0dbd4dee20efd4ac	File archived
ERR13491814	ena-RUN-TAB-12-08-2024-22:32:26:674-183849	Sequel II	2024-08-12T23:32:45		PRIVATE	Webin-67527	ERP161946	ERX12862081	ERS20573516	HG02018	PRJEB77558	HG02018_PacBio_HiFi	GENOMIC	size fractionation	WGS	SINGLE	m54329U_220125_004416.hifi_reads.fastq.gz	7cc0ac4793778e26d11de134c35eaa1b	FASTQ	29070492531	MD5	7cc0ac4793778e26d11de134c35eaa1b	File archived
ERR13491813	ena-RUN-TAB-12-08-2024-22:32:26:673-183847	PromethION	2024-08-12T23:32:45		PRIVATE	Webin-67527	ERP161946	ERX12862080	ERS19850118	HG01573	PRJEB77558	HG01573_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	20230209_HG01573_UL_eee-prom1-3A-PAG84447_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	6b93cdc165953d055b99404b98defb4a	FASTQ	7204820847	MD5	6b93cdc165953d055b99404b98defb4a	File archived
ERR13491812	ena-RUN-TAB-12-08-2024-22:32:26:672-183845	PromethION	2024-08-12T23:32:45		PRIVATE	Webin-67527	ERP161946	ERX12862079	ERS19850118	HG01573	PRJEB77558	HG01573_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	20230207_HG01573_UL_eee-prom1-3A-PAG84447_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	a5cc7dd316d684d80790b8455673d3c3	FASTQ	26444128478	MD5	a5cc7dd316d684d80790b8455673d3c3	File archived
