# 20240124T1621
index	sample	cell	alt_id	read_type	data_source	file_source	project	processing_batch	file_rel_path	file_date	file_group	group_date	matched	file_name	curated_by
581	NA18939	cell-id-na	20230307_NA18939_UL_eee-prom1-3H-PAK58744_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	ont	UW_WH	manual	UW_WH	3	project-centric/hgsvc/nanopore/20230905_HGSVC_EEE_UL_ONT/NA18939/20230307_NA18939_UL_eee-prom1-3H-PAK58744_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	unset	75e3c897ac85d264a251063590f4bc39	2023	-1	20230307_NA18939_UL_eee-prom1-3H-PAK58744_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	UW_WH
582	NA18939	cell-id-na	20230308_NA18939_UL_eee-prom1-2G-PAK69254_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	ont	UW_WH	manual	UW_WH	3	project-centric/hgsvc/nanopore/20230905_HGSVC_EEE_UL_ONT/NA18939/20230308_NA18939_UL_eee-prom1-2G-PAK69254_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	unset	75e3c897ac85d264a251063590f4bc39	2023	-1	20230308_NA18939_UL_eee-prom1-2G-PAK69254_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	UW_WH
583	NA18939	cell-id-na	20230308_NA18939_UL_eee-prom1-3H-PAK58744_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	ont	UW_WH	manual	UW_WH	3	project-centric/hgsvc/nanopore/20230905_HGSVC_EEE_UL_ONT/NA18939/20230308_NA18939_UL_eee-prom1-3H-PAK58744_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	unset	75e3c897ac85d264a251063590f4bc39	2023	-1	20230308_NA18939_UL_eee-prom1-3H-PAK58744_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	UW_WH
584	NA18989	m64039_210506_192609	JAX_HiFi_NA18989_m64039_210506_192609	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	1	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/NA18989/m64039_210506_192609/JAX_HiFi_NA18989_m64039_210506_192609.fastq.gz	2021	207cb1615c9f6ae3ee850d7e282a9ba3	2022	1	JAX_HiFi_NA18989_m64039_210506_192609.fastq.gz	metadata
585	NA18989	m64039_210508_014218	JAX_HiFi_NA18989_m64039_210508_014218	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	1	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/NA18989/m64039_210508_014218/JAX_HiFi_NA18989_m64039_210508_014218.fastq.gz	2021	207cb1615c9f6ae3ee850d7e282a9ba3	2022	1	JAX_HiFi_NA18989_m64039_210508_014218.fastq.gz	metadata
586	NA18989	m64039_210616_161955	JAX_HiFi_NA18989_m64039_210616_161955	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	1	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/NA18989/m64039_210616_161955/JAX_HiFi_NA18989_m64039_210616_161955.fastq.gz	2021	207cb1615c9f6ae3ee850d7e282a9ba3	2022	1	JAX_HiFi_NA18989_m64039_210616_161955.fastq.gz	metadata
587	NA18989	m64039_211119_203548	JAX_HiFi_NA18989_m64039_211119_203548	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	1	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/NA18989/m64039_211119_203548/JAX_HiFi_NA18989_m64039_211119_203548.fastq.gz	2021	207cb1615c9f6ae3ee850d7e282a9ba3	2022	1	JAX_HiFi_NA18989_m64039_211119_203548.fastq.gz	metadata
588	NA18989	m64119_210501_214725	JAX_HiFi_NA18989_m64119_210501_214725	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	1	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/NA18989/m64119_210501_214725/JAX_HiFi_NA18989_m64119_210501_214725.fastq.gz	2021	207cb1615c9f6ae3ee850d7e282a9ba3	2022	1	JAX_HiFi_NA18989_m64119_210501_214725.fastq.gz	metadata
589	NA18989	m64119_211008_181054	JAX_HiFi_NA18989_m64119_211008_181054	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	1	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/NA18989/m64119_211008_181054/JAX_HiFi_NA18989_m64119_211008_181054.fastq.gz	2021	207cb1615c9f6ae3ee850d7e282a9ba3	2022	1	JAX_HiFi_NA18989_m64119_211008_181054.fastq.gz	metadata
590	NA18989	m64119_211012_184602	JAX_HiFi_NA18989_m64119_211012_184602	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	1	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/NA18989/m64119_211012_184602/JAX_HiFi_NA18989_m64119_211012_184602.fastq.gz	2021	207cb1615c9f6ae3ee850d7e282a9ba3	2022	1	JAX_HiFi_NA18989_m64119_211012_184602.fastq.gz	metadata
591	NA18989	20210510_210428_21-lee-006_PCT0053_2-A9-D9	20210510_210428_21-lee-006_PCT0053_2-A9-D9	ont	HGSVCjax	20230306_hgsvc_ont_cell-jax.tsv	HGSVCjax	1	project-centric/hgsvc/nanopore/20211013_ONT_Rebasecalled/NA18989/20210510_210428_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2021	594e3b2055321e7ff8e9603f375d24ca	2021	1	20210510_210428_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	metadata
592	NA18989	20210519_210512_21-lee-006_PCT0053_2-A9-D9	20210519_210512_21-lee-006_PCT0053_2-A9-D9	ont	HGSVCjax	20230306_hgsvc_ont_cell-jax.tsv	HGSVCjax	1	project-centric/hgsvc/nanopore/20211013_ONT_Rebasecalled/NA18989/20210519_210512_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2021	594e3b2055321e7ff8e9603f375d24ca	2021	1	20210519_210512_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	metadata
593	NA19036	m64076_220125_004322	m64076_220125_004322	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	1	project-centric/hgsvc/pacbio_hifi/20220418_UW_HiFi/NA19036/m64076_220125_004322.hifi_reads.fastq.gz	2022	737cf39a3d7bd7d2374f26d39d41e6ac	2022	1	m64076_220125_004322.hifi_reads.fastq.gz	metadata
594	NA19036	m64076_220129_125006	m64076_220129_125006	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	1	project-centric/hgsvc/pacbio_hifi/20220418_UW_HiFi/NA19036/m64076_220129_125006.hifi_reads.fastq.gz	2022	737cf39a3d7bd7d2374f26d39d41e6ac	2022	1	m64076_220129_125006.hifi_reads.fastq.gz	metadata
595	NA19036	m64076_220130_234407	m64076_220130_234407	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	1	project-centric/hgsvc/pacbio_hifi/20220418_UW_HiFi/NA19036/m64076_220130_234407.hifi_reads.fastq.gz	2022	737cf39a3d7bd7d2374f26d39d41e6ac	2022	1	m64076_220130_234407.hifi_reads.fastq.gz	metadata
596	NA19036	cell-id-na	20221101_NA19036_UL_eee-prom1-1F-PAM77935_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	ont	UW_WH	manual	UW_WH	1	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/NA19036/20221101_NA19036_UL_eee-prom1-1F-PAM77935_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	unset	2e47adcdf3180dc87b15baebbc26815a	2023	-1	20221101_NA19036_UL_eee-prom1-1F-PAM77935_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	UW_WH
597	NA19036	cell-id-na	20221108_NA19036_UL_eee-prom1-3C-PAM78532_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	ont	UW_WH	manual	UW_WH	1	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/NA19036/20221108_NA19036_UL_eee-prom1-3C-PAM78532_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	unset	2e47adcdf3180dc87b15baebbc26815a	2023	-1	20221108_NA19036_UL_eee-prom1-3C-PAM78532_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	UW_WH
598	NA19036	cell-id-na	20221110_NA19036_UL_eee-prom1-3C-PAM78532_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	ont	UW_WH	manual	UW_WH	1	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/NA19036/20221110_NA19036_UL_eee-prom1-3C-PAM78532_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	unset	2e47adcdf3180dc87b15baebbc26815a	2023	-1	20221110_NA19036_UL_eee-prom1-3C-PAM78532_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	UW_WH
599	NA19036	cell-id-na	20221115_NA19036_UL_eee-prom1-2B-PAM78537_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	ont	UW_WH	manual	UW_WH	1	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/NA19036/20221115_NA19036_UL_eee-prom1-2B-PAM78537_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	unset	2e47adcdf3180dc87b15baebbc26815a	2023	-1	20221115_NA19036_UL_eee-prom1-2B-PAM78537_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	UW_WH
600	NA19036	cell-id-na	20221130_NA19036_UL_eee-prom1-2D-PAG70076_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	ont	UW_WH	manual	UW_WH	1	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/NA19036/20221130_NA19036_UL_eee-prom1-2D-PAG70076_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	unset	2e47adcdf3180dc87b15baebbc26815a	2023	-1	20221130_NA19036_UL_eee-prom1-2D-PAG70076_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	UW_WH
601	NA19036	cell-id-na	20230210_NA19036_UL_eee-prom1-3C-PAG85559_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	ont	UW_WH	manual	UW_WH	1	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/NA19036/20230210_NA19036_UL_eee-prom1-3C-PAG85559_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	unset	2e47adcdf3180dc87b15baebbc26815a	2023	-1	20230210_NA19036_UL_eee-prom1-3C-PAG85559_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	UW_WH
602	NA19238	m54336U_191015_222230	m54336U_191015_222230	hifi	HGSVCjax	20230308_hgsvc_hifi-jax.old.tsv	HGSVCjax	3	project-centric/hgsvc/pacbio_hifi/20191205_YRI_PacBio_NA19238_HIFI/NA19238_20191205_CLEE_m54336U_191015_222230.ccs.fastq.gz	2019	5ca58d545b9ddbc2da3777f6ff883ee4	2019	1	NA19238_20191205_CLEE_m54336U_191015_222230.ccs.fastq.gz	metadata
603	NA19238	m54336U_191017_101413	m54336U_191017_101413	hifi	HGSVCjax	20230308_hgsvc_hifi-jax.old.tsv	HGSVCjax	3	project-centric/hgsvc/pacbio_hifi/20191205_YRI_PacBio_NA19238_HIFI/NA19238_20191205_CLEE_m54336U_191017_101413.ccs.fastq.gz	2019	5ca58d545b9ddbc2da3777f6ff883ee4	2019	1	NA19238_20191205_CLEE_m54336U_191017_101413.ccs.fastq.gz	metadata
604	NA19238	m64039_190817_141701	m64039_190817_141701	hifi	HGSVCjax	20230308_hgsvc_hifi-jax.old.tsv	HGSVCjax	3	project-centric/hgsvc/pacbio_hifi/20191205_YRI_PacBio_NA19238_HIFI/NA19238_20191205_CLEE_m64039_190817_141701.ccs.fastq.gz	2019	5ca58d545b9ddbc2da3777f6ff883ee4	2019	1	NA19238_20191205_CLEE_m64039_190817_141701.ccs.fastq.gz	metadata
605	NA19238	m64039_190818_202358	m64039_190818_202358	hifi	HGSVCjax	20230308_hgsvc_hifi-jax.old.tsv	HGSVCjax	3	project-centric/hgsvc/pacbio_hifi/20191205_YRI_PacBio_NA19238_HIFI/NA19238_20191205_CLEE_m64039_190818_202358.ccs.fastq.gz	2019	5ca58d545b9ddbc2da3777f6ff883ee4	2019	1	NA19238_20191205_CLEE_m64039_190818_202358.ccs.fastq.gz	metadata
606	NA19238	m64039_190828_220241	m64039_190828_220241	hifi	HGSVCjax	20230308_hgsvc_hifi-jax.old.tsv	HGSVCjax	3	project-centric/hgsvc/pacbio_hifi/20191205_YRI_PacBio_NA19238_HIFI/NA19238_20191205_CLEE_m64039_190828_220241.ccs.fastq.gz	2019	5ca58d545b9ddbc2da3777f6ff883ee4	2019	1	NA19238_20191205_CLEE_m64039_190828_220241.ccs.fastq.gz	metadata
607	NA19238	m64039_190830_040857	m64039_190830_040857	hifi	HGSVCjax	20230308_hgsvc_hifi-jax.old.tsv	HGSVCjax	3	project-centric/hgsvc/pacbio_hifi/20191205_YRI_PacBio_NA19238_HIFI/NA19238_20191205_CLEE_m64039_190830_040857.ccs.fastq.gz	2019	5ca58d545b9ddbc2da3777f6ff883ee4	2019	1	NA19238_20191205_CLEE_m64039_190830_040857.ccs.fastq.gz	metadata
608	NA19238	m64039_190831_102034	m64039_190831_102034	hifi	HGSVCjax	20230308_hgsvc_hifi-jax.old.tsv	HGSVCjax	3	project-centric/hgsvc/pacbio_hifi/20191205_YRI_PacBio_NA19238_HIFI/NA19238_20191205_CLEE_m64039_190831_102034.ccs.fastq.gz	2019	5ca58d545b9ddbc2da3777f6ff883ee4	2019	1	NA19238_20191205_CLEE_m64039_190831_102034.ccs.fastq.gz	metadata
609	NA19238	m64039_190901_163200	m64039_190901_163200	hifi	HGSVCjax	20230308_hgsvc_hifi-jax.old.tsv	HGSVCjax	3	project-centric/hgsvc/pacbio_hifi/20191205_YRI_PacBio_NA19238_HIFI/NA19238_20191205_CLEE_m64039_190901_163200.ccs.fastq.gz	2019	5ca58d545b9ddbc2da3777f6ff883ee4	2019	1	NA19238_20191205_CLEE_m64039_190901_163200.ccs.fastq.gz	metadata
610	NA19238	cell-id-na	m64119e_230519_064527.hifi_reads.fastq.gz	hifi	JAX_PA	manual	JAX_PA	3	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/NA19238/m64119e_230519_064527/m64119e_230519_064527.hifi_reads.fastq.gz	unset	9554626dedef977a133d3ba93ceac494	2022	-1	m64119e_230519_064527.hifi_reads.fastq.gz	JAX_PA
611	NA19238	cell-id-na	m64119e_230531_095655.hifi_reads.fastq.gz	hifi	JAX_PA	manual	JAX_PA	3	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/NA19238/m64119e_230531_095655/m64119e_230531_095655.hifi_reads.fastq.gz	unset	9554626dedef977a133d3ba93ceac494	2022	-1	m64119e_230531_095655.hifi_reads.fastq.gz	JAX_PA
612	NA19238	cell-id-na	m64119e_230601_192211.hifi_reads.fastq.gz	hifi	JAX_PA	manual	JAX_PA	3	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/NA19238/m64119e_230601_192211/m64119e_230601_192211.hifi_reads.fastq.gz	unset	9554626dedef977a133d3ba93ceac494	2022	-1	m64119e_230601_192211.hifi_reads.fastq.gz	JAX_PA
613	NA19238	cell-id-na	m54329U_230418_220048-bc2060.hifi_reads.fastq.gz	hifi	UW_WH	manual	UW_WH	3	project-centric/hgsvc/pacbio_hifi/20230703_HGSVC_EEE_HIFI/NA19238/m54329U_230418_220048-bc2060.hifi_reads.fastq.gz	unset	370bf04443a511e336f762764e174dde	2023	-1	m54329U_230418_220048-bc2060.hifi_reads.fastq.gz	UW_WH
614	NA19238	cell-id-na	m54329U_230420_071335-bc2060.hifi_reads.fastq.gz	hifi	UW_WH	manual	UW_WH	3	project-centric/hgsvc/pacbio_hifi/20230703_HGSVC_EEE_HIFI/NA19238/m54329U_230420_071335-bc2060.hifi_reads.fastq.gz	unset	370bf04443a511e336f762764e174dde	2023	-1	m54329U_230420_071335-bc2060.hifi_reads.fastq.gz	UW_WH
615	NA19238	cell-id-na	m54329U_230421_162210-bc2060.hifi_reads.fastq.gz	hifi	UW_WH	manual	UW_WH	3	project-centric/hgsvc/pacbio_hifi/20230703_HGSVC_EEE_HIFI/NA19238/m54329U_230421_162210-bc2060.hifi_reads.fastq.gz	unset	370bf04443a511e336f762764e174dde	2023	-1	m54329U_230421_162210-bc2060.hifi_reads.fastq.gz	UW_WH
616	NA19239	m54336U_191005_142313	m54336U_191005_142313	hifi	HGSVCjax	20230308_hgsvc_hifi-jax.old.tsv	HGSVCjax	3	project-centric/hgsvc/pacbio_hifi/20191205_YRI_PacBio_NA19239_HIFI/NA19239_20191205_CLEE_m54336U_191005_142313.ccs.fastq.gz	2019	04065d8c0c9702e626d1ddc0b47849d1	2019	1	NA19239_20191205_CLEE_m54336U_191005_142313.ccs.fastq.gz	metadata
617	NA19239	m54336U_191007_123158	m54336U_191007_123158	hifi	HGSVCjax	20230308_hgsvc_hifi-jax.old.tsv	HGSVCjax	3	project-centric/hgsvc/pacbio_hifi/20191205_YRI_PacBio_NA19239_HIFI/NA19239_20191205_CLEE_m54336U_191007_123158.ccs.fastq.gz	2019	04065d8c0c9702e626d1ddc0b47849d1	2019	1	NA19239_20191205_CLEE_m54336U_191007_123158.ccs.fastq.gz	metadata
618	NA19239	m64039_190823_190750	m64039_190823_190750	hifi	HGSVCjax	20230308_hgsvc_hifi-jax.old.tsv	HGSVCjax	3	project-centric/hgsvc/pacbio_hifi/20191205_YRI_PacBio_NA19239_HIFI/NA19239_20191205_CLEE_m64039_190823_190750.ccs.fastq.gz	2019	04065d8c0c9702e626d1ddc0b47849d1	2019	1	NA19239_20191205_CLEE_m64039_190823_190750.ccs.fastq.gz	metadata
619	NA19239	m64039_190910_140737	m64039_190910_140737	hifi	HGSVCjax	20230308_hgsvc_hifi-jax.old.tsv	HGSVCjax	3	project-centric/hgsvc/pacbio_hifi/20191205_YRI_PacBio_NA19239_HIFI/NA19239_20191205_CLEE_m64039_190910_140737.ccs.fastq.gz	2019	04065d8c0c9702e626d1ddc0b47849d1	2019	1	NA19239_20191205_CLEE_m64039_190910_140737.ccs.fastq.gz	metadata
620	NA19239	m64039_190911_201425	m64039_190911_201425	hifi	HGSVCjax	20230308_hgsvc_hifi-jax.old.tsv	HGSVCjax	3	project-centric/hgsvc/pacbio_hifi/20191205_YRI_PacBio_NA19239_HIFI/NA19239_20191205_CLEE_m64039_190911_201425.ccs.fastq.gz	2019	04065d8c0c9702e626d1ddc0b47849d1	2019	1	NA19239_20191205_CLEE_m64039_190911_201425.ccs.fastq.gz	metadata
621	NA19239	m64039_190915_204135	m64039_190915_204135	hifi	HGSVCjax	20230308_hgsvc_hifi-jax.old.tsv	HGSVCjax	3	project-centric/hgsvc/pacbio_hifi/20191205_YRI_PacBio_NA19239_HIFI/NA19239_20191205_CLEE_m64039_190915_204135.ccs.fastq.gz	2019	04065d8c0c9702e626d1ddc0b47849d1	2019	1	NA19239_20191205_CLEE_m64039_190915_204135.ccs.fastq.gz	metadata
622	NA19239	m64039_190917_025247	m64039_190917_025247	hifi	HGSVCjax	20230308_hgsvc_hifi-jax.old.tsv	HGSVCjax	3	project-centric/hgsvc/pacbio_hifi/20191205_YRI_PacBio_NA19239_HIFI/NA19239_20191205_CLEE_m64039_190917_025247.ccs.fastq.gz	2019	04065d8c0c9702e626d1ddc0b47849d1	2019	1	NA19239_20191205_CLEE_m64039_190917_025247.ccs.fastq.gz	metadata
623	NA19239	cell-id-na	m84046_240110_194223_s4.hifi_reads.bc2015.fastq.gz	hifi	UW_WH	manual	UW_WH	3	project-centric/hgsvc/pacbio_hifi/20240117_UW_HiFi/NA19239/m84046_240110_194223_s4.hifi_reads.bc2015.fastq.gz	unset	3fad091fd0b7f193a4b0b54f17eff8b6	2024	-1	m84046_240110_194223_s4.hifi_reads.bc2015.fastq.gz	UW_WH
624	NA19239	20220510_220504_21-lee-006_PC24B149_3F	20220510_220504_21-lee-006_PC24B149_3F	ont	HGSVCjax	20230306_hgsvc_ont_cell-jax.tsv	HGSVCjax	3	project-centric/hgsvc/nanopore/20211013_ONT_Rebasecalled/NA19239/20220510_220504_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	24310c394d1249972be4f4cf65bd33b8	2021	1	20220510_220504_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	metadata
625	NA19239	20220515_220510_21-lee-006_PC24B149_3F	20220515_220510_21-lee-006_PC24B149_3F	ont	HGSVCjax	20230306_hgsvc_ont_cell-jax.tsv	HGSVCjax	3	project-centric/hgsvc/nanopore/20211013_ONT_Rebasecalled/NA19239/20220515_220510_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	24310c394d1249972be4f4cf65bd33b8	2021	1	20220515_220510_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	metadata
626	NA19239	20220517_220511_21-lee-006_PC24B149_3F	20220517_220511_21-lee-006_PC24B149_3F	ont	HGSVCjax	20230306_hgsvc_ont_cell-jax.tsv	HGSVCjax	3	project-centric/hgsvc/nanopore/20211013_ONT_Rebasecalled/NA19239/20220517_220511_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	24310c394d1249972be4f4cf65bd33b8	2021	1	20220517_220511_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	metadata
627	NA19240	m54336U_190827_013439	m54336U_190827_013439	hifi	HGSVCjax	20230308_hgsvc_hifi-jax.old.tsv	HGSVCjax	3	project-centric/hgsvc/pacbio_hifi/20191005_YRI_PacBio_NA19240_HiFi/NA19240_20191002_CLEE_m54336U_190827_013439.ccs.fastq.gz	2019	d897aadd01464b752b9300d5477b0bcf	2019	1	NA19240_20191002_CLEE_m54336U_190827_013439.ccs.fastq.gz	metadata
628	NA19240	m54336U_190828_075428	m54336U_190828_075428	hifi	HGSVCjax	20230308_hgsvc_hifi-jax.old.tsv	HGSVCjax	3	project-centric/hgsvc/pacbio_hifi/20191005_YRI_PacBio_NA19240_HiFi/NA19240_20191002_CLEE_m54336U_190828_075428.ccs.fastq.gz	2019	d897aadd01464b752b9300d5477b0bcf	2019	1	NA19240_20191002_CLEE_m54336U_190828_075428.ccs.fastq.gz	metadata
629	NA19240	m54336U_190829_230546	m54336U_190829_230546	hifi	HGSVCjax	20230308_hgsvc_hifi-jax.old.tsv	HGSVCjax	3	project-centric/hgsvc/pacbio_hifi/20191005_YRI_PacBio_NA19240_HiFi/NA19240_20191002_CLEE_m54336U_190829_230546.ccs.fastq.gz	2019	d897aadd01464b752b9300d5477b0bcf	2019	1	NA19240_20191002_CLEE_m54336U_190829_230546.ccs.fastq.gz	metadata
630	NA19240	m64039_190922_223056	m64039_190922_223056	hifi	HGSVCjax	20230308_hgsvc_hifi-jax.old.tsv	HGSVCjax	3	project-centric/hgsvc/pacbio_hifi/20191005_YRI_PacBio_NA19240_HiFi/NA19240_20191002_CLEE_m64039_190922_223056.ccs.fastq.gz	2019	d897aadd01464b752b9300d5477b0bcf	2019	1	NA19240_20191002_CLEE_m64039_190922_223056.ccs.fastq.gz	metadata
631	NA19240	m64039_190930_063309	m64039_190930_063309	hifi	HGSVCjax	20230308_hgsvc_hifi-jax.old.tsv	HGSVCjax	3	project-centric/hgsvc/pacbio_hifi/20191005_YRI_PacBio_NA19240_HiFi/NA19240_20191002_CLEE_m64039_190930_063309.ccs.fastq.gz	2019	d897aadd01464b752b9300d5477b0bcf	2019	1	NA19240_20191002_CLEE_m64039_190930_063309.ccs.fastq.gz	metadata
632	NA19240	cell-id-na	m64119e_230520_160121.hifi_reads.fastq.gz	hifi	JAX_PA	manual	JAX_PA	3	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/NA19240/m64119e_230520_160121/m64119e_230520_160121.hifi_reads.fastq.gz	unset	9a08dd672739ec7ecc7b2e7a158b8115	2022	-1	m64119e_230520_160121.hifi_reads.fastq.gz	JAX_PA
633	NA19240	cell-id-na	m64119e_230611_140644.hifi_reads.fastq.gz	hifi	JAX_PA	manual	JAX_PA	3	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/NA19240/m64119e_230611_140644/m64119e_230611_140644.hifi_reads.fastq.gz	unset	9a08dd672739ec7ecc7b2e7a158b8115	2022	-1	m64119e_230611_140644.hifi_reads.fastq.gz	JAX_PA
634	NA19240	cell-id-na	m64119e_230619_151314.hifi_reads.fastq.gz	hifi	JAX_PA	manual	JAX_PA	3	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/NA19240/m64119e_230619_151314/m64119e_230619_151314.hifi_reads.fastq.gz	unset	9a08dd672739ec7ecc7b2e7a158b8115	2022	-1	m64119e_230619_151314.hifi_reads.fastq.gz	JAX_PA
635	NA19240	cell-id-na	m84046_231007_214225_s2.hifi_reads.bc2078.fastq.gz	hifi	UW_WH	manual	UW_WH	3	project-centric/hgsvc/pacbio_hifi/20231126_UW_HiFi/NA19240/m84046_231007_214225_s2.hifi_reads.bc2078.fastq.gz	unset	7793622c6c5970c8b42ce2ce945b2097	2023	-1	m84046_231007_214225_s2.hifi_reads.bc2078.fastq.gz	UW_WH
636	NA19240	cell-id-na	m84046_231113_224421_s1.hifi_reads.bc2078.fastq.gz	hifi	UW_WH	manual	UW_WH	3	project-centric/hgsvc/pacbio_hifi/20231126_UW_HiFi/NA19240/m84046_231113_224421_s1.hifi_reads.bc2078.fastq.gz	unset	7793622c6c5970c8b42ce2ce945b2097	2023	-1	m84046_231113_224421_s1.hifi_reads.bc2078.fastq.gz	UW_WH
637	NA19240	cell-id-na	m84046_231117_203108_s3.hifi_reads.bc2078.fastq.gz	hifi	UW_WH	manual	UW_WH	3	project-centric/hgsvc/pacbio_hifi/20231126_UW_HiFi/NA19240/m84046_231117_203108_s3.hifi_reads.bc2078.fastq.gz	unset	7793622c6c5970c8b42ce2ce945b2097	2023	-1	m84046_231117_203108_s3.hifi_reads.bc2078.fastq.gz	UW_WH
638	NA19317	m64039_210601_195743	JAX_HiFi_NA19317_m64039_210601_195743	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	1	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/NA19317/m64039_210601_195743/JAX_HiFi_NA19317_m64039_210601_195743.fastq.gz	2021	d54e1a1532a39804ddcf7b3fd70e3906	2022	1	JAX_HiFi_NA19317_m64039_210601_195743.fastq.gz	metadata
639	NA19317	m64039_210607_200243	JAX_HiFi_NA19317_m64039_210607_200243	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	1	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/NA19317/m64039_210607_200243/JAX_HiFi_NA19317_m64039_210607_200243.fastq.gz	2021	d54e1a1532a39804ddcf7b3fd70e3906	2022	1	JAX_HiFi_NA19317_m64039_210607_200243.fastq.gz	metadata
